ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
validation-440	An office pool is started on when Dan will die. Lt Ruiz assigns Hodges as Jack's temporary partner. Dan makes a bucket list, which includes busting one more punk. Hodges insists that it is a simple robbery but Jack has a hunch there is something more to it because Julius informed him that everything else that was stolen could easily be fenced but dealing in stolen art is a lot more complicated.	him	281	Jack	210	TRUE	Julius	265	FALSE	http://en.wikipedia.org/wiki/The_Good_Guys_(2010_TV_series)
development-1454	Corchia spent five years at the club, and in 2003, was selected to attend the prestigious Clairefontaine academy. While training at Clairefontaine during the week, Corchia played with amateur club AS Bondy on the weekends. Shortly before the end of his tenure at Clairefontaine, he also trained at the Camp des Loges, the youth training center of Paris Saint-Germain. After his departure from the academy, Corchia joined Le Mans on an aspirant (youth) contract.	his	374	Corchia	406	TRUE	Le Mans	421	FALSE	http://en.wikipedia.org/wiki/S%C3%A9bastien_Corchia
test-374	These clothes included; in November 1501, clothes of cloth-of-gold furred with ermine, a purple velvet gown, and a black hood in the French style; in April 1502, black and crimson velvet for gown and black kersey for stockings; and in November 1502, black satin, and other black cloth, to be trimmed with mink (from her own stock) and miniver, with a crimson bonnet. On 25 January 1503 Catherine attended the ceremony of marriage between James IV and Margaret Tudor at Richmond Palace. James was represented by the Earl of Bothwell as his proxy.	his	535	James	486	TRUE	Earl of Bothwell	515	FALSE	http://en.wikipedia.org/wiki/Lady_Catherine_Gordon
validation-310	He then begins testing her out about her father -- who does she care for more -- her husband or her family? Eventually Mariya says she would give up -- indeed, has given up, everything for him. Mazeppa leaves, reassured. Lyubov arrives, and pleads with Mariya to go to Mazeppa to save Kochubey -- only she can save him.	she	302	Lyubov	221	FALSE	Mariya	253	TRUE	http://en.wikipedia.org/wiki/Mazeppa_(opera)
test-1961	Millicent was first introduced as Brooke's assistant at Clothes Over Bros. She goes to Tree Hill with Brooke when she decides to return home and open a store in Tree Hill.	She	75	Millicent	0	TRUE	Brooke	34	FALSE	http://en.wikipedia.org/wiki/Millicent_Huxtable
development-209	Giggs played in a match for Salford Boys against a United Under-15s side at The Cliff and scored a hat trick, with Ferguson watching from his office window. On 29 November 1987 (his 14th birthday), Ferguson turned up at Giggs's house with United scout Joe Brown and offered him two years on associate schoolboy forms.	his	178	Ferguson	198	FALSE	Giggs	220	TRUE	http://en.wikipedia.org/wiki/Ryan_Giggs
validation-182	As well as in United States, the album and the first single, ``I Wanna Dance with Somebody (Who Loves Me)'', were enormous hits worldwide, topping the charts in the United Kingdom, Canada, Australia, New Zealand and mainland Europe. She became an international star with this album, which made her the era's top female star. Whitney was certified 9* Platinum by the RIAA on November 29, 1995. At the 30th Grammy Awards of 1988, the album received three nominations including Album of the Year, winning her second Grammy, ``Best Pop Vocal Performance, Female'' for ``I Wanna Dance with Somebody (Who Loves Me)''.	her	502	Whitney	325	TRUE	Best Pop Vocal Performance, Female	523	FALSE	http://en.wikipedia.org/wiki/Whitney_(album)
test-828	Nora Rubashova was born in Minsk, Belarus, in a wealthy Jewish family. In April 1926, under the influence of her high school teacher Tamara Sapozhnikova, she converted to Catholicism, later was tonsured a nun by the name of Catherine of Siena.	her	109	Nora Rubashova	0	TRUE	Tamara Sapozhnikova	133	FALSE	http://en.wikipedia.org/wiki/Nora_Rubashova
development-617	Gautier and St. Georges wanted the pool to be made of large mirrors but Pillet rejected this idea because of its cost. In the 1868 revival, however, mirrors were acquired for this scene. Adam thought Ciceri's backdrop for Act I was ``not so good ... it is all weak and pale'' but he liked the set for Act II: ``(Ciceri's) second act is a delight, a dark humid forest filled with bulrushes and wild flowers, and ending with a sunrise, seen at first through the trees at the end of the piece, and very magical in its effect.''	he	280	Adam	187	TRUE	Ciceri	200	FALSE	http://en.wikipedia.org/wiki/Giselle
validation-379	She was the sixth Head of Household of the season, and made the decision to turn on her alliance and nominate Will and Marvin for eviction. She also won the Power of Veto that week, and chose to leave her nominations intact, resulting in Will's eviction. The following week, Adria was nominated alongside Natalie, but she won her second consecutive Power of Veto and saved herself from the block.	she	318	Adria	275	TRUE	Natalie	305	FALSE	http://en.wikipedia.org/wiki/List_of_Big_Brother_5_houseguests_(U.S.)
development-769	Mahoney offers Sten and his gang a chance to leave Vulcan if they can get the information he needs. Unfortunately, during the mission they are discovered and Sten is apparently the only one who makes it back alive. True to his word, Ian takes Sten off the hellhole of his birth, but enlists him the military to keep him safe.	his	268	Ian	233	FALSE	Sten	243	TRUE	http://en.wikipedia.org/wiki/Sten_Adventures_Book_1:_Sten
test-212	He is noted for his Grammy Award winning jazz orchestral recording titled The Black Dahlia. He is also a past head of A & R for Blue Note Records. Belden was born in Evanston, Illinois, and raised in South Carolina. In his formative years, Belden studied saxophone with Lou Marini Sr., father of famed jazz saxophonist, Lou Marini (Buddy Rich Big Band, Blood, Sweat and Tears, best known as ``Blue Lou'' of the Blues Brothers Band).	his	219	Belden	240	TRUE	Lou Marini	270	FALSE	http://en.wikipedia.org/wiki/Bob_Belden
development-343	Sharon Rich has written eight books and edited and written over sixty magazine articles about 1930s singing stars Jeanette MacDonald and Nelson Eddy. She was close friends for many years with Jeanette's older sister, actress Blossom Rock (aka Marie Blake).	She	150	Sharon Rich	0	TRUE	Jeanette MacDonald	114	FALSE	http://en.wikipedia.org/wiki/Sharon_Rich
development-1042	The release of The New Adventures of Superboy #1 (January 1980) coincided with Superboy's (temporary) departure from the Legion in The Legion of Super-Heroes #259, as well as the one-shot Superboy Spectacular #1. Much as Superboy's debut in Adventure Comics depicts Clark celebrating his tenth birthday, New Adventures of Superboy #1 features Clark celebrating his sixteenth birthday and includes a flashback to Clark's first days as Superboy at the time of his eighth birthday.	his	284	Superboy	221	FALSE	Clark	266	TRUE	http://en.wikipedia.org/wiki/Superboy_(Kal-El)
development-788	After Chu died in 719 and Yuan died in 729, Emperor Xuanzong engaged Chen Xilie and F*ng Ch*oy*n (***) to frequently explain the Tao Te Ching and the I Ching to him. Chen was initially promoted to be M*sh* Sh*oji*n (****), the deputy head of the Palace Library, and also succeeded Zhang Jiuling in heading the imperial institute J*xi*n Institute (***). Whenever Emperor Xuanzong was writing something of importance, Chen would assist him in drafting the language.	him	434	Emperor Xuanzong	362	TRUE	Chen	416	FALSE	http://en.wikipedia.org/wiki/Chen_Xilie
test-729	After the box office success of Anna Christie (1930) and the rave reviews that not only Greta Garbo received for her performance but also her co-star Marie Dressler, M-G-M management decided to cast the latter actress in The Girl Said No.	her	113	Anna Christie	32	FALSE	Greta Garbo	88	TRUE	http://en.wikipedia.org/wiki/The_Girl_Said_No_(1930_film)
development-1563	He only played for 30 minutes but was offered a contract on the spot. Here he settled into a midfield role. Dutton was released by Cambridge and returned to Pickering Town for the start of the 2004--05 season. Brian Dutton was invited to go on trial with Weymouth manager Steve Johnson signing Dutton, who had decided he wanted to return to the game.	he	318	Steve Johnson	272	FALSE	Dutton	294	TRUE	http://en.wikipedia.org/wiki/Brian_Dutton
development-25	Her initial ambition was to become a ``cultured'' private secretary working in the highest cultural circles. A month later, the Michigan League building opened, serving co-eds as the Michigan Union served men. Hartwig began by doing secretarial work there, when Dr. Margaret Bell, the head of women's physical education, spotted her.	her	329	Hartwig	210	TRUE	Margaret Bell	266	FALSE	http://en.wikipedia.org/wiki/Marie_Hartwig
validation-389	Donna was a magical twin of Diana created by the Amazon Magala and intended as a playmate for the lonely princess. Donna was later captured by Hippolyta's enemy-- Dark Angel who mistook her for Diana and placed her in suspended animation for several years. Years later, the grown up Diana, now Wonder Woman, eventually freed Donna and returned her to Themyscira.	her	344	Diana	283	FALSE	Donna	325	TRUE	http://en.wikipedia.org/wiki/Donna_Troy
development-740	In order to pass the time by, Starr and Cole decided to watch a movie. Half way through the movie, things began to slowly heat up. Cole then started leaning in closer towards Starr, though she wasn't quite sure how to react.	she	189	Cole	131	FALSE	Starr	175	TRUE	http://en.wikipedia.org/wiki/Cole_Thornhart
development-147	He quoted extensively from Scottish jurist Baron Hume, and American psychiatrist Isaac Ray. Witnesses were produced from Glasgow to give evidence about M'Naghten's odd behaviour and complaints of persecution. The defence then called on a number of medical witnesses, including Dr Edward Monro, Sir Alexander Morison, and Dr Forbes Winslow, who testified that M'Naghten's delusions had deprived him of ``all restraint over his actions''.	him	394	Alexander Morison	298	FALSE	M'Naghten	359	TRUE	http://en.wikipedia.org/wiki/Daniel_M'Naghten
development-1090	Just 2 months later at the Winston 500 at Talladega, racing to the checkered flag, Rusty was clipped by Dale Earnhardt, and flew into the air before violently flipping past the start-finish line, resulting in a broken wrist. Earnhardt was visibly shaken by the incident and did make sure Wallace was okay by checking on him after the race had concluded.	him	320	Earnhardt	225	FALSE	Wallace	288	TRUE	http://en.wikipedia.org/wiki/Rusty_Wallace
development-569	When NHL play resumed in 2005--06, Koivu returned to the Canadiens to tally 62 points in 72 games. On April 26, 2006, however, during a home playoff game against the Carolina Hurricanes, Koivu sustained a serious injury to his left eye. Hurricanes forward Justin Williams attempted to lift Koivu's stick but instead struck him in the eye.	him	323	Justin Williams	256	FALSE	Koivu	290	TRUE	http://en.wikipedia.org/wiki/Saku_Koivu
